order_id,order_item_id,customer_id,creation_date,completion_date,product_id,qnt,cost,category_id
386,4,226,2018-01-08 16:55:22,2018-01-19 18:18:55,app1,2,300,Apple
387,1,380,2018-01-07 15:07:29,2018-01-17 20:34:38,htcone,1,100,HTC
387,2,380,2018-01-07 00:43:13,2018-01-16 15:14:18,app3,2,520,Apple
388,1,1,2018-01-01 22:24:10,2018-01-15 16:52:21,htc3,1,220,HTC
389,1,351,2018-01-08 21:13:19,2018-01-23 05:31:25,htc3,2,220,HTC
389,2,351,2018-01-06 05:21:00,2018-01-24 09:14:23,htcone,1,100,HTC
390,1,675,2018-01-05 09:38:45,2018-01-26 02:17:45,app3,3,520,Apple
390,2,675,2018-01-01 13:45:36,2018-01-17 19:08:17,sam1,2,200,Samsung
390,3,675,2018-01-05 21:02:39,2018-01-23 04:48:46,app2,3,10,Apple
390,4,675,2018-01-06 02:54:30,2018-01-18 21:51:30,app3,1,520,Apple
391,1,8,2018-01-03 01:26:57,2018-01-11 04:30:08,htc2,2,110,HTC
391,2,8,2018-01-06 21:04:41,2018-01-22 08:58:39,htcone,3,100,HTC
392,1,524,2018-01-07 21:19:03,2018-01-10 17:31:18,app1,1,300,Apple
392,2,524,2018-01-01 19:10:13,2018-01-28 04:03:39,sam3,1,20,Samsung
392,3,524,2018-01-08 09:57:39,2018-01-23 00:26:26,app1,2,300,Apple
392,4,524,2018-01-05 16:24:14,2018-01-18 06:39:20,htc3,3,220,HTC
393,1,276,2018-01-02 06:35:21,2018-01-25 10:04:27,htc2,1,110,HTC
393,2,276,2018-01-05 03:20:47,2018-01-11 17:59:47,app2,1,10,Apple
393,3,276,2018-01-07 22:17:53,2018-01-22 14:25:30,sam3,2,20,Samsung
393,4,276,2018-01-04 15:29:24,2018-01-28 23:05:19,htcone,1,100,HTC
394,1,416,2018-01-06 08:52:48,2018-01-23 07:34:36,app1,2,300,Apple
394,2,416,2018-01-08 14:39:45,2018-01-16 07:38:46,app1,2,300,Apple
395,1,465,2018-01-05 07:11:42,2018-01-29 01:44:50,htc3,1,220,HTC
396,1,253,2018-01-04 22:19:48,2018-01-26 18:57:50,htc2,3,110,HTC
396,2,253,2018-01-06 12:39:20,2018-01-12 20:12:08,sam2,3,150,Samsung
396,3,253,2018-01-02 18:36:40,2018-01-16 15:31:18,sam2,3,150,Samsung
397,1,991,2018-01-07 03:42:35,2018-01-21 12:40:41,app1,2,300,Apple
397,2,991,2018-01-05 05:05:52,2018-01-16 16:17:10,htcone,3,100,HTC
398,1,7,2018-01-08 04:30:14,2018-01-29 03:05:18,sam2,1,150,Samsung
398,2,7,2018-01-05 15:06:22,2018-01-26 01:25:20,htcone,1,100,HTC
398,3,7,2018-01-02 13:06:25,2018-01-31 13:51:43,sam3,2,20,Samsung
398,4,7,2018-01-07 21:35:06,2018-01-20 07:36:32,sam1,3,200,Samsung
399,1,891,2018-01-07 20:22:37,2018-01-14 23:37:31,htcone,1,100,HTC
400,1,249,2018-01-08 07:26:01,2018-01-16 15:02:05,sam3,3,20,Samsung
400,2,249,2018-01-03 19:45:01,2018-01-27 13:00:25,app2,3,10,Apple
401,1,458,2018-01-06 11:25:28,2018-01-15 09:32:02,sam2,3,150,Samsung
401,2,458,2018-01-04 01:42:14,2018-01-31 01:41:17,htc2,3,110,HTC
401,3,458,2018-01-02 06:47:57,2018-01-14 10:15:35,htc3,2,220,HTC
401,4,458,2018-01-08 08:06:02,2018-01-12 05:25:21,htc3,2,220,HTC
402,1,134,2018-01-03 14:55:32,2018-01-18 07:56:00,sam1,1,200,Samsung
402,2,134,2018-01-02 06:35:45,2018-01-14 15:54:26,sam3,1,20,Samsung
402,3,134,2018-01-02 08:46:11,2018-01-24 06:32:26,htc3,3,220,HTC
403,1,712,2018-01-05 21:47:04,2018-01-19 04:44:42,sam3,2,20,Samsung
404,1,870,2018-01-03 17:16:11,2018-01-25 14:59:25,app1,2,300,Apple
404,2,870,2018-01-02 08:57:49,2018-01-24 17:29:37,sam1,1,200,Samsung
404,3,870,2018-01-03 21:49:59,2018-01-11 23:51:38,app1,3,300,Apple
404,4,870,2018-01-02 22:21:30,2018-01-15 17:38:41,sam1,2,200,Samsung
405,1,666,2018-01-06 20:15:07,2018-01-12 16:19:18,sam3,1,20,Samsung
405,2,666,2018-01-07 18:49:31,2018-01-20 23:14:15,sam3,3,20,Samsung
405,3,666,2018-01-04 16:44:50,2018-01-14 05:27:00,sam2,2,150,Samsung
406,1,725,2018-01-02 02:36:43,2018-01-13 21:22:54,htc3,1,220,HTC
407,1,439,2018-01-02 22:18:25,2018-01-19 17:29:15,sam2,1,150,Samsung
407,2,439,2018-01-03 05:22:40,2018-01-20 09:55:06,htc3,1,220,HTC
407,3,439,2018-01-02 20:31:13,2018-01-14 17:08:46,sam3,3,20,Samsung
407,4,439,2018-01-01 10:51:29,2018-01-17 12:12:10,app2,3,10,Apple
408,1,627,2018-01-04 02:36:06,2018-01-10 15:38:50,htc2,1,110,HTC
408,2,627,2018-01-07 23:31:26,2018-01-13 19:21:36,app1,2,300,Apple
408,3,627,2018-01-01 08:12:22,2018-01-08 23:49:52,htc2,2,110,HTC
409,1,508,2018-01-08 01:44:50,2018-01-11 02:34:52,htcone,1,100,HTC
409,2,508,2018-01-04 04:35:47,2018-01-09 08:18:46,htcone,1,100,HTC
410,1,438,2018-01-06 03:08:33,2018-01-12 04:20:53,htc2,3,110,HTC
410,2,438,2018-01-05 08:18:58,2018-01-25 11:52:35,app1,1,300,Apple
410,3,438,2018-01-06 20:02:13,2018-01-21 14:03:57,app1,3,300,Apple
410,4,438,2018-01-08 16:18:22,2018-01-18 16:39:50,sam1,2,200,Samsung
411,1,698,2018-01-02 12:12:53,2018-01-17 23:06:45,sam3,3,20,Samsung
411,2,698,2018-01-06 17:01:31,2018-01-19 05:24:27,htcone,3,100,HTC
411,3,698,2018-01-04 16:57:45,2018-01-14 02:52:20,app3,2,520,Apple
411,4,698,2018-01-07 22:08:17,2018-01-23 06:27:47,htc3,1,220,HTC
412,1,525,2018-01-07 20:51:59,2018-01-15 23:54:51,sam2,2,150,Samsung
412,2,525,2018-01-07 14:16:48,2018-01-27 06:00:05,sam3,3,20,Samsung
412,3,525,2018-01-08 13:23:40,2018-01-12 19:33:17,htc2,3,110,HTC
412,4,525,2018-01-07 23:02:25,2018-01-15 21:28:30,sam3,2,20,Samsung
413,1,344,2018-01-05 19:11:50,2018-01-26 14:39:08,htcone,2,100,HTC
413,2,344,2018-01-08 00:03:01,2018-01-30 19:34:05,sam1,1,200,Samsung
413,3,344,2018-01-04 05:46:52,2018-01-12 22:46:14,sam2,1,150,Samsung
413,4,344,2018-01-08 18:34:57,2018-01-29 15:23:50,sam1,1,200,Samsung
414,1,870,2018-01-08 15:20:34,2018-01-26 17:49:46,sam1,2,200,Samsung
414,2,870,2018-01-04 11:00:52,2018-01-12 07:22:06,htc2,1,110,HTC
414,3,870,2018-01-03 17:09:15,2018-01-13 15:04:33,app2,2,10,Apple
414,4,870,2018-01-01 11:40:23,2018-01-31 16:22:20,htc2,2,110,HTC
415,1,401,2018-01-06 07:14:52,2018-01-19 14:27:48,htcone,3,100,HTC
416,1,763,2018-01-04 02:08:16,2018-01-13 23:42:22,sam2,3,150,Samsung
416,2,763,2018-01-06 12:21:22,2018-01-16 07:55:16,sam3,3,20,Samsung
417,1,159,2018-01-05 19:59:21,2018-01-09 04:57:04,sam1,1,200,Samsung
417,2,159,2018-01-01 10:28:43,2018-01-19 01:42:52,app1,1,300,Apple
417,3,159,2018-01-06 19:46:32,2018-01-29 10:16:39,htc3,1,220,HTC
417,4,159,2018-01-07 18:27:09,2018-01-10 05:08:27,htc2,3,110,HTC
418,1,682,2018-01-03 22:41:40,2018-01-30 06:22:16,app3,2,520,Apple
418,2,682,2018-01-04 22:51:06,2018-01-13 06:00:04,sam2,1,150,Samsung
418,3,682,2018-01-01 04:03:07,2018-01-10 13:32:32,app3,2,520,Apple
419,1,52,2018-01-01 16:25:44,2018-01-21 20:40:00,app3,1,520,Apple
419,2,52,2018-01-03 22:07:34,2018-01-27 13:09:58,sam3,2,20,Samsung
420,1,969,2018-01-04 19:06:58,2018-01-12 08:38:27,sam2,2,150,Samsung
420,2,969,2018-01-05 03:51:51,2018-01-23 13:18:27,sam2,1,150,Samsung
420,3,969,2018-01-08 16:27:31,2018-01-27 23:57:13,sam1,3,200,Samsung
420,4,969,2018-01-04 00:38:07,2018-01-22 12:48:21,sam3,2,20,Samsung
421,1,988,2018-01-05 01:31:59,2018-01-20 02:49:57,app3,1,520,Apple
421,2,988,2018-01-05 10:17:10,2018-01-16 14:21:13,htc2,2,110,HTC
421,3,988,2018-01-05 08:49:50,2018-01-22 04:41:26,sam1,3,200,Samsung
421,4,988,2018-01-06 18:43:36,2018-01-14 00:02:48,app2,3,10,Apple
422,1,443,2018-01-03 09:16:14,2018-01-25 16:51:55,htc3,1,220,HTC
422,2,443,2018-01-06 09:02:42,2018-01-09 03:35:16,htc3,2,220,HTC
422,3,443,2018-01-05 13:23:01,2018-01-12 00:37:34,app3,1,520,Apple
422,4,443,2018-01-06 02:53:01,2018-01-31 22:26:10,app2,1,10,Apple
423,1,540,2018-01-04 06:30:35,2018-01-11 10:42:54,app3,1,520,Apple
423,2,540,2018-01-01 14:50:16,2018-01-10 19:50:40,app2,1,10,Apple
423,3,540,2018-01-03 09:01:25,2018-01-17 21:47:28,sam3,1,20,Samsung
424,1,57,2018-01-06 13:38:44,2018-01-11 06:31:06,htcone,2,100,HTC
424,2,57,2018-01-08 19:47:52,2018-01-23 04:42:19,sam2,2,150,Samsung
424,3,57,2018-01-05 15:49:01,2018-01-12 06:03:31,htc3,1,220,HTC
424,4,57,2018-01-04 20:31:06,2018-01-24 15:40:01,app3,1,520,Apple
425,1,79,2018-01-05 06:04:20,2018-01-26 14:38:23,htc3,1,220,HTC
425,2,79,2018-01-08 15:35:59,2018-01-12 18:33:20,htcone,2,100,HTC
426,1,251,2018-01-01 21:43:39,2018-01-15 14:00:16,sam3,3,20,Samsung
426,2,251,2018-01-02 12:59:08,2018-01-19 20:29:49,app3,3,520,Apple
426,3,251,2018-01-07 02:14:35,2018-01-15 20:29:25,htc2,2,110,HTC
426,4,251,2018-01-06 13:46:02,2018-01-31 02:05:15,app3,3,520,Apple
427,1,855,2018-01-07 18:18:57,2018-01-24 19:46:58,htcone,1,100,HTC
428,1,843,2018-01-06 10:04:28,2018-01-09 12:19:09,htc3,3,220,HTC
428,2,843,2018-01-07 02:46:53,2018-01-22 19:57:06,app2,3,10,Apple
429,1,336,2018-01-05 17:28:46,2018-01-15 01:23:50,sam3,2,20,Samsung
429,2,336,2018-01-05 09:47:30,2018-01-27 07:19:29,sam2,3,150,Samsung
429,3,336,2018-01-05 23:23:25,2018-01-11 22:06:40,sam1,1,200,Samsung
430,1,651,2018-01-07 02:27:33,2018-01-15 13:26:44,sam1,1,200,Samsung
430,2,651,2018-01-06 05:01:38,2018-01-14 04:31:39,sam1,2,200,Samsung
430,3,651,2018-01-08 09:32:57,2018-01-24 06:09:56,sam1,1,200,Samsung
431,1,993,2018-01-03 15:10:00,2018-01-27 02:01:35,app2,1,10,Apple
431,2,993,2018-01-08 17:34:09,2018-01-27 03:59:27,app2,2,10,Apple
431,3,993,2018-01-08 18:31:07,2018-01-28 17:52:16,app2,2,10,Apple
432,1,595,2018-01-03 00:03:43,2018-01-25 18:50:17,htc3,2,220,HTC
433,1,637,2018-01-01 03:32:51,2018-01-14 19:05:47,app3,3,520,Apple
433,2,637,2018-01-08 13:18:16,2018-01-30 06:57:52,htc2,1,110,HTC
433,3,637,2018-01-08 10:04:14,2018-01-24 08:48:16,app1,1,300,Apple
433,4,637,2018-01-04 03:02:52,2018-01-17 14:08:49,sam3,3,20,Samsung
434,1,107,2018-01-02 18:18:20,2018-01-31 16:20:48,sam1,3,200,Samsung
434,2,107,2018-01-05 04:28:17,2018-01-30 02:39:12,sam3,2,20,Samsung
435,1,981,2018-01-05 02:44:34,2018-01-13 01:23:22,htc3,2,220,HTC
435,2,981,2018-01-07 19:54:06,2018-01-22 20:42:32,sam2,1,150,Samsung
435,3,981,2018-01-08 03:58:40,2018-01-29 08:30:05,sam2,3,150,Samsung
436,1,717,2018-01-02 21:33:34,2018-01-16 13:08:11,htc2,2,110,HTC
437,1,40,2018-01-02 10:29:19,2018-01-30 14:40:10,sam1,3,200,Samsung
437,2,40,2018-01-07 07:43:34,2018-01-10 19:26:27,htc3,3,220,HTC
438,1,675,2018-01-05 20:14:01,2018-01-29 02:59:11,htcone,3,100,HTC
438,2,675,2018-01-08 00:25:26,2018-01-23 20:45:29,sam3,1,20,Samsung
438,3,675,2018-01-05 09:24:02,2018-01-19 16:55:18,htcone,3,100,HTC
438,4,675,2018-01-03 21:09:48,2018-01-22 00:31:41,sam3,1,20,Samsung
439,1,398,2018-01-05 06:32:26,2018-01-16 13:27:57,htcone,1,100,HTC
439,2,398,2018-01-01 17:02:50,2018-01-17 17:23:36,htc2,2,110,HTC
439,3,398,2018-01-03 08:37:01,2018-01-17 13:21:12,htc3,3,220,HTC
440,1,418,2018-01-04 02:11:16,2018-01-18 17:50:21,sam3,2,20,Samsung
440,2,418,2018-01-03 06:48:27,2018-01-14 01:24:53,htc3,1,220,HTC
440,3,418,2018-01-05 04:07:19,2018-01-24 07:40:31,app3,3,520,Apple
440,4,418,2018-01-07 19:43:24,2018-01-11 01:04:43,htcone,1,100,HTC
441,1,845,2018-01-06 20:14:15,2018-01-27 09:56:09,htcone,3,100,HTC
442,1,599,2018-01-02 10:36:16,2018-01-21 12:07:36,htcone,1,100,HTC
442,2,599,2018-01-06 05:13:53,2018-01-09 08:20:31,htcone,1,100,HTC
442,3,599,2018-01-05 09:22:18,2018-01-16 00:27:17,htcone,1,100,HTC
442,4,599,2018-01-01 08:35:55,2018-01-31 16:06:24,sam3,1,20,Samsung
443,1,618,2018-01-04 15:22:57,2018-01-19 23:29:24,sam3,1,20,Samsung
444,1,690,2018-01-04 08:54:59,2018-01-30 23:08:43,htc3,1,220,HTC
445,1,466,2018-01-02 07:12:29,2018-01-18 08:46:08,sam2,3,150,Samsung
445,2,466,2018-01-01 23:21:47,2018-01-28 18:11:51,sam3,1,20,Samsung
445,3,466,2018-01-03 11:14:30,2018-01-30 01:34:33,sam2,3,150,Samsung
446,1,311,2018-01-08 09:55:05,2018-01-26 05:03:20,htc3,3,220,HTC
446,2,311,2018-01-07 07:54:14,2018-01-09 08:55:17,app2,1,10,Apple
446,3,311,2018-01-06 12:45:31,2018-01-09 09:28:24,sam3,1,20,Samsung
446,4,311,2018-01-01 05:17:05,2018-01-17 13:40:15,htcone,1,100,HTC
447,1,104,2018-01-06 19:48:49,2018-01-20 08:42:23,htc3,2,220,HTC
448,1,202,2018-01-01 05:22:55,2018-01-14 05:24:50,app3,1,520,Apple
448,2,202,2018-01-07 07:03:40,2018-01-11 07:17:13,sam2,2,150,Samsung
449,1,868,2018-01-05 00:32:10,2018-01-11 15:41:08,sam2,1,150,Samsung
449,2,868,2018-01-04 08:31:06,2018-01-25 20:40:57,htcone,2,100,HTC
449,3,868,2018-01-01 12:17:51,2018-01-25 14:41:26,htcone,1,100,HTC
450,1,883,2018-01-01 19:25:31,2018-01-10 19:03:26,htc3,3,220,HTC
451,1,204,2018-01-07 05:29:56,2018-01-13 21:50:49,app1,2,300,Apple
451,2,204,2018-01-06 01:33:31,2018-01-10 14:27:35,app1,2,300,Apple
451,3,204,2018-01-08 02:31:49,2018-01-26 04:02:27,htc3,1,220,HTC
452,1,251,2018-01-02 15:23:44,2018-01-31 04:33:18,sam2,1,150,Samsung
452,2,251,2018-01-07 10:27:10,2018-01-17 10:55:14,htcone,1,100,HTC
452,3,251,2018-01-08 14:26:14,2018-01-30 09:47:26,htcone,2,100,HTC
452,4,251,2018-01-02 14:31:09,2018-01-28 19:58:10,htcone,1,100,HTC
453,1,258,2018-01-05 11:23:37,2018-01-25 20:10:41,htcone,2,100,HTC
453,2,258,2018-01-03 02:58:30,2018-01-11 22:40:52,app1,3,300,Apple
453,3,258,2018-01-06 21:55:31,2018-01-23 07:07:31,sam2,1,150,Samsung
453,4,258,2018-01-01 18:36:10,2018-01-29 13:20:22,sam3,3,20,Samsung
454,1,838,2018-01-05 11:17:14,2018-01-25 00:29:13,sam3,1,20,Samsung
454,2,838,2018-01-04 17:46:40,2018-01-18 15:43:46,sam1,1,200,Samsung
454,3,838,2018-01-02 23:09:25,2018-01-19 09:44:49,app3,2,520,Apple
455,1,121,2018-01-03 22:15:00,2018-01-17 18:17:57,htcone,2,100,HTC
456,1,675,2018-01-04 16:14:49,2018-01-30 09:19:48,sam3,1,20,Samsung
456,2,675,2018-01-07 04:33:07,2018-01-25 11:44:28,sam1,1,200,Samsung
457,1,437,2018-01-04 23:10:08,2018-01-25 12:18:17,htc3,1,220,HTC
458,1,549,2018-01-03 12:17:02,2018-01-18 03:11:55,app3,1,520,Apple
459,1,571,2018-01-04 16:14:05,2018-01-14 18:51:49,sam1,1,200,Samsung
459,2,571,2018-01-03 23:28:28,2018-01-20 23:31:18,app3,1,520,Apple
460,1,493,2018-01-04 09:48:13,2018-01-17 21:57:19,htc2,2,110,HTC
460,2,493,2018-01-06 23:16:36,2018-01-15 21:30:12,sam3,1,20,Samsung
461,1,394,2018-01-02 19:12:12,2018-01-22 04:23:20,htc2,1,110,HTC
462,1,400,2018-01-01 01:50:46,2018-01-29 04:04:32,app3,1,520,Apple
463,1,701,2018-01-02 13:23:57,2018-01-15 03:54:51,htc3,2,220,HTC
463,2,701,2018-01-02 00:31:42,2018-01-13 19:42:55,htc3,1,220,HTC
463,3,701,2018-01-07 22:36:16,2018-01-18 22:58:55,sam1,2,200,Samsung
464,1,446,2018-01-02 20:50:26,2018-01-10 07:36:03,sam3,3,20,Samsung
464,2,446,2018-01-05 17:03:16,2018-01-18 09:28:28,htc2,2,110,HTC
464,3,446,2018-01-06 09:35:51,2018-01-30 20:12:11,app2,2,10,Apple
464,4,446,2018-01-02 22:54:24,2018-01-25 22:44:30,app1,2,300,Apple
465,1,701,2018-01-08 06:27:14,2018-01-22 07:22:13,app1,3,300,Apple
465,2,701,2018-01-07 22:30:16,2018-01-19 18:49:49,app1,3,300,Apple
465,3,701,2018-01-07 19:21:23,2018-01-16 11:39:45,app2,1,10,Apple
465,4,701,2018-01-01 17:04:33,2018-01-24 09:42:56,sam2,3,150,Samsung
466,1,563,2018-01-02 22:59:52,2018-01-28 19:54:20,app2,3,10,Apple
466,2,563,2018-01-03 07:09:16,2018-01-25 12:56:47,app3,3,520,Apple
466,3,563,2018-01-04 20:08:12,2018-01-28 02:46:15,sam3,1,20,Samsung
466,4,563,2018-01-07 21:08:13,2018-01-25 18:29:00,htc2,2,110,HTC
467,1,413,2018-01-03 16:25:45,2018-01-23 02:58:37,sam3,2,20,Samsung
468,1,704,2018-01-01 00:53:16,2018-01-29 05:36:39,htc2,3,110,HTC
468,2,704,2018-01-03 03:36:29,2018-01-10 04:57:54,sam1,3,200,Samsung
468,3,704,2018-01-06 12:15:54,2018-01-17 05:54:28,app1,3,300,Apple
469,1,25,2018-01-03 22:42:41,2018-01-20 23:04:40,app1,1,300,Apple
469,2,25,2018-01-03 00:47:00,2018-01-13 01:57:01,app3,1,520,Apple
469,3,25,2018-01-02 01:55:09,2018-01-15 11:54:45,sam2,2,150,Samsung
470,1,225,2018-01-08 00:15:12,2018-01-31 10:45:20,sam1,2,200,Samsung
470,2,225,2018-01-04 20:05:42,2018-01-24 04:09:02,htcone,1,100,HTC
471,1,279,2018-01-05 09:03:46,2018-01-16 00:57:40,sam3,2,20,Samsung
472,1,115,2018-01-01 01:23:07,2018-01-24 22:49:59,htc3,1,220,HTC
472,2,115,2018-01-06 08:48:37,2018-01-31 01:28:37,app1,3,300,Apple
472,3,115,2018-01-05 03:16:20,2018-01-23 23:31:48,app2,1,10,Apple
473,1,292,2018-01-02 19:46:17,2018-01-20 17:03:36,htcone,3,100,HTC
473,2,292,2018-01-04 21:17:08,2018-01-25 18:13:59,htcone,1,100,HTC
474,1,242,2018-01-06 09:15:30,2018-01-10 11:08:08,htcone,3,100,HTC
474,2,242,2018-01-07 01:30:42,2018-01-14 23:55:08,app2,3,10,Apple
474,3,242,2018-01-03 14:31:37,2018-01-31 23:34:20,app3,1,520,Apple
475,1,580,2018-01-02 21:55:41,2018-01-10 12:24:40,app2,1,10,Apple
475,2,580,2018-01-04 21:36:43,2018-01-29 12:58:19,app1,1,300,Apple
475,3,580,2018-01-03 16:26:44,2018-01-29 21:42:26,htc2,1,110,HTC
476,1,792,2018-01-05 19:44:16,2018-01-13 02:34:31,htc2,2,110,HTC
477,1,509,2018-01-05 02:12:38,2018-01-30 23:34:55,sam3,2,20,Samsung
477,2,509,2018-01-03 19:13:29,2018-01-14 01:09:37,app3,2,520,Apple
477,3,509,2018-01-08 09:26:26,2018-01-26 00:45:11,htc2,2,110,HTC
478,1,634,2018-01-02 20:38:14,2018-01-26 17:42:13,app3,3,520,Apple
478,2,634,2018-01-02 13:08:25,2018-01-16 22:09:27,sam2,1,150,Samsung
479,1,145,2018-01-07 17:59:31,2018-01-17 18:38:58,htc2,1,110,HTC
479,2,145,2018-01-03 14:54:45,2018-01-18 01:38:59,app1,2,300,Apple
480,1,5,2018-01-04 23:15:58,2018-01-11 15:44:12,sam3,2,20,Samsung
480,2,5,2018-01-05 00:22:03,2018-01-31 07:57:41,sam1,2,200,Samsung
480,3,5,2018-01-05 17:48:46,2018-01-24 13:07:15,app2,3,10,Apple
481,1,210,2018-01-02 23:56:59,2018-01-12 10:59:30,sam1,1,200,Samsung
481,2,210,2018-01-07 19:50:26,2018-01-15 18:05:25,sam3,2,20,Samsung
481,3,210,2018-01-03 03:24:41,2018-01-23 15:41:20,app1,3,300,Apple
482,1,514,2018-01-06 08:53:07,2018-01-18 18:19:15,sam2,1,150,Samsung
483,1,842,2018-01-08 13:22:02,2018-01-22 12:11:02,sam1,3,200,Samsung
483,2,842,2018-01-01 09:52:23,2018-01-15 23:40:22,htc3,1,220,HTC
483,3,842,2018-01-05 00:33:20,2018-01-10 16:36:24,htcone,3,100,HTC
483,4,842,2018-01-06 20:55:07,2018-01-31 11:37:36,app2,3,10,Apple
484,1,849,2018-01-08 00:58:37,2018-01-28 18:12:48,sam3,2,20,Samsung
485,1,408,2018-01-04 02:47:41,2018-01-27 21:36:36,sam2,2,150,Samsung
486,1,697,2018-01-02 01:07:56,2018-01-15 09:49:50,app1,1,300,Apple
486,2,697,2018-01-05 08:05:41,2018-01-14 00:44:14,app1,1,300,Apple
487,1,798,2018-01-07 20:00:25,2018-01-23 20:37:09,app1,1,300,Apple
487,2,798,2018-01-03 15:48:47,2018-01-31 16:57:29,app2,1,10,Apple
487,3,798,2018-01-07 13:26:06,2018-01-15 11:16:46,htc2,1,110,HTC
488,1,675,2018-01-05 07:42:29,2018-01-25 16:21:29,sam3,1,20,Samsung
489,1,341,2018-01-03 15:15:56,2018-01-17 09:27:43,htcone,3,100,HTC
490,1,219,2018-01-01 23:39:16,2018-01-21 06:30:38,htc3,3,220,HTC
491,1,970,2018-01-04 22:07:51,2018-01-09 15:10:56,app3,1,520,Apple
492,1,219,2018-01-08 00:15:33,2018-01-12 05:33:28,sam1,2,200,Samsung
492,2,219,2018-01-01 00:21:44,2018-01-26 15:53:06,htc2,2,110,HTC
493,1,577,2018-01-01 01:06:44,2018-01-09 13:19:05,htcone,2,100,HTC
493,2,577,2018-01-06 14:55:31,2018-01-09 18:39:23,app3,2,520,Apple
494,1,44,2018-01-04 02:02:43,2018-01-24 13:53:18,htcone,3,100,HTC
494,2,44,2018-01-04 17:27:41,2018-01-09 17:30:38,app3,3,520,Apple
494,3,44,2018-01-08 14:42:37,2018-01-10 23:13:43,app1,2,300,Apple
494,4,44,2018-01-08 21:23:51,2018-01-13 07:04:25,htcone,2,100,HTC
495,1,670,2018-01-04 07:31:14,2018-01-19 09:16:13,htc2,1,110,HTC
495,2,670,2018-01-05 15:27:56,2018-01-27 16:34:34,htc3,2,220,HTC
495,3,670,2018-01-03 03:33:24,2018-01-17 12:57:09,htc3,2,220,HTC
496,1,367,2018-01-05 08:42:06,2018-01-10 00:55:09,htc2,3,110,HTC
496,2,367,2018-01-01 07:34:02,2018-01-14 11:10:30,sam1,2,200,Samsung
497,1,580,2018-01-05 17:15:21,2018-01-11 22:44:20,htcone,3,100,HTC
497,2,580,2018-01-03 11:18:14,2018-01-20 19:37:20,htc3,1,220,HTC
497,3,580,2018-01-01 04:25:41,2018-01-20 00:05:26,htc2,1,110,HTC
498,1,718,2018-01-08 12:47:15,2018-01-12 19:29:37,app2,2,10,Apple
498,2,718,2018-01-04 16:31:32,2018-01-17 06:56:25,sam2,2,150,Samsung
498,3,718,2018-01-08 03:32:43,2018-01-21 20:27:13,app1,1,300,Apple
498,4,718,2018-01-03 18:02:04,2018-01-17 02:17:51,sam2,1,150,Samsung
499,1,428,2018-01-07 14:34:11,2018-01-09 20:02:38,app1,3,300,Apple
500,1,755,2018-01-03 22:42:40,2018-01-20 18:04:41,app1,3,300,Apple
500,2,755,2018-01-08 00:56:02,2018-01-14 16:15:19,app1,1,300,Apple
500,3,755,2018-01-02 20:37:19,2018-01-27 13:12:04,sam2,3,150,Samsung
500,4,755,2018-01-07 01:14:03,2018-01-11 12:39:50,htcone,3,100,HTC
501,1,440,2018-01-04 18:12:56,2018-01-28 07:36:55,sam3,3,20,Samsung
501,2,440,2018-01-07 13:47:07,2018-01-30 06:12:20,app2,1,10,Apple
501,3,440,2018-01-02 23:39:49,2018-01-23 13:05:45,app1,3,300,Apple
501,4,440,2018-01-01 04:04:18,2018-01-19 06:56:21,htcone,1,100,HTC
502,1,117,2018-01-04 21:35:33,2018-01-29 02:24:41,sam3,1,20,Samsung
502,2,117,2018-01-07 07:33:20,2018-01-14 17:19:03,app3,1,520,Apple
502,3,117,2018-01-01 06:53:32,2018-01-14 07:12:42,app1,3,300,Apple
503,1,835,2018-01-08 08:26:49,2018-01-24 07:29:24,htc2,2,110,HTC
503,2,835,2018-01-01 12:19:28,2018-01-19 05:07:00,sam2,3,150,Samsung
503,3,835,2018-01-02 09:43:54,2018-01-18 16:19:52,app1,1,300,Apple
503,4,835,2018-01-03 23:12:04,2018-01-27 04:14:25,app2,2,10,Apple
504,1,200,2018-01-05 14:38:51,2018-01-22 19:02:28,htc3,3,220,HTC
505,1,28,2018-01-05 05:39:48,2018-01-15 04:50:16,htcone,3,100,HTC
505,2,28,2018-01-08 01:05:25,2018-01-23 05:07:16,htcone,1,100,HTC
505,3,28,2018-01-06 13:18:34,2018-01-11 07:39:17,sam1,2,200,Samsung
506,1,954,2018-01-04 00:33:57,2018-01-30 07:42:07,htcone,2,100,HTC
506,2,954,2018-01-08 11:20:14,2018-01-30 17:10:05,htcone,2,100,HTC
507,1,686,2018-01-01 19:36:35,2018-01-24 08:28:01,sam2,2,150,Samsung
507,2,686,2018-01-05 04:54:15,2018-01-13 21:11:57,htc2,1,110,HTC
507,3,686,2018-01-02 23:27:02,2018-01-19 13:58:22,htc3,2,220,HTC
507,4,686,2018-01-08 00:24:31,2018-01-20 03:05:38,sam2,3,150,Samsung
508,1,34,2018-01-06 15:26:33,2018-01-10 00:50:29,htc3,1,220,HTC
508,2,34,2018-01-07 08:34:15,2018-01-23 02:42:10,htcone,3,100,HTC
508,3,34,2018-01-06 13:08:13,2018-01-19 02:57:13,sam3,3,20,Samsung
509,1,552,2018-01-03 20:31:29,2018-01-21 20:10:50,htc3,1,220,HTC
509,2,552,2018-01-02 09:16:20,2018-01-11 00:55:55,sam2,1,150,Samsung
